MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
-0.566547186,0.314958356,0.581954075,-0.486797749,1.079695624,-1.06156706,-0.531642399,1.010593143,-83.75141119
0.331980331,-2.172669546,-0.535328186,-0.435486371,0.709451817,-0.090533282,0.847421677,0.19049968,-26.41044259
-1.770777876,-0.769378752,0.577384224,-1.718524071,0.611213148,1.433389072,1.327791337,0.311250876,107.8157523
1.20972248,-0.96515664,-0.039706651,1.230550225,0.968434458,-0.596024035,0.395998405,-0.352659803,5.674257258
-0.320281262,0.707832129,-0.317609754,0.99867507,1.743429913,-0.328742027,0.204484685,-1.29787907,-34.47266072
2.192964795,0.190344073,1.512612867,0.142225096,-1.566094315,0.895284612,-0.768418288,-0.351065023,225.3497924
0.212169539,-0.368767545,1.99298212,-0.072546615,-1.699979807,0.393495074,0.261632565,-0.869220379,146.2666684
-1.406949926,-0.744070031,0.168296892,-1.274667407,-0.708374642,-0.059621884,0.830466143,-0.620914669,-58.1047074
0.770804615,1.155013378,-0.154052808,1.302182206,-0.860766517,-0.544317672,0.571278582,0.275314333,100.1300529
1.982508038,1.105758253,-0.116258904,0.927611746,-1.691344361,-1.24629386,-2.02451298,0.078448938,-102.4992531
0.058374409,-1.229849117,1.413329365,-1.221308294,-0.469070134,-0.157973181,0.493612791,0.13253036,53.78623572
0.500831591,-0.053106802,0.168015341,-0.637587542,0.742458914,0.945211535,-0.550981804,-0.878473801,64.45280162
1.891986472,0.776457227,0.167391272,-0.579810416,0.48078551,1.072224731,1.127020239,0.195915773,350.7609847
1.197471549,-0.495114043,0.922939793,1.441197456,0.528130428,0.484307081,2.388355617,1.833861588,328.3326559
-0.38970438,1.945427101,-0.102809125,-1.706670966,0.246399129,-0.172625724,0.808209458,-0.298670695,62.13502201
-0.183400027,0.186341619,-0.273348705,-0.031667664,-0.81122696,0.251682876,0.779656968,-0.21609906,45.14588193
0.520124858,-0.706603331,0.505517196,-0.693090733,0.274629884,2.047915667,0.922851607,0.166675059,244.0308154
0.447009641,-0.45391933,-0.035200741,-0.400618612,1.187630652,2.822053509,-0.474011167,2.292923395,193.7048195
-0.242728589,3.287761187,-0.325738893,-0.12454848,1.286947286,0.113334464,-0.141149672,0.122728908,91.73878896
-0.43850114,1.57036346,-0.809557067,0.750992201,0.485933644,-0.770300927,1.972307469,1.153048353,66.61762437
-1.212301889,1.052356864,0.59356296,-1.214215067,1.218626675,-1.56420524,-0.971493853,-0.494286755,-217.1762002
2.094307433,-1.123660147,1.34594809,-0.532385462,0.452363718,0.182492898,-0.205462485,-0.769928198,139.5409977
1.135999322,-0.069569732,-0.122851902,-1.616438136,-1.092760202,0.664777701,1.755569668,-0.188390373,200.1405822
1.83428629,-2.029617936,0.522338043,0.855210337,0.669292975,-1.265155886,-0.859528225,0.852059916,-65.85568716
-1.385140366,-1.147905244,-0.453340829,0.886128034,0.509605316,-0.696531476,-0.414053579,0.727573779,-228.3985209
0.333713433,0.981320966,1.71257297,0.222889095,1.148490103,0.817329497,-1.863170816,0.833854641,122.6459653
-0.112913814,-0.200433923,-1.601467201,-0.086794623,0.905190036,0.363029266,-0.740289537,-0.433946321,-117.1172637
-1.182137347,1.782154803,-0.186826931,1.701184214,-1.14291329,0.890852743,1.207205243,0.787741165,144.5251713
0.534207862,-0.895354374,2.337827745,-1.265258409,1.040954174,-0.860756802,1.062853693,-0.726741905,140.4221918
0.249997561,0.267869285,-0.049617265,-0.272172656,-0.528335,0.147043754,0.557976704,0.467778521,57.44989502
0.016950982,-0.413344833,0.505829182,1.303390036,0.820850441,-0.016882589,-0.224212377,-1.911877595,-28.6706946
0.630105235,0.826747903,0.256226569,1.464912435,0.321343854,1.118892555,-0.754840453,-1.210007168,102.1648291
0.921266109,1.979294788,0.601410395,-0.392338778,-0.819378529,0.851453231,0.70538457,1.454370152,286.4981355
-0.92246396,-0.043613189,0.238322807,0.028790788,-0.785899506,1.850825024,-1.064549267,-0.068694547,-6.263092838
0.946794464,0.869276584,-0.544342968,0.280669243,-0.728065303,-3.395480066,0.859752388,0.860732273,-122.5492289
0.662347701,-0.342243796,0.67218902,-1.873460709,-0.794150136,0.247453959,-0.187497005,1.811536958,92.5017885
-0.184162877,-2.271494765,2.038884935,1.256801249,-0.152066251,-1.990517949,-0.021152973,-0.214207401,-115.4600492
0.392154358,0.725096855,-0.769845904,-1.20326879,-2.012675314,-1.285555167,-0.360107817,-0.508582979,-109.8480489
-1.121566131,0.438572806,-2.00919278,-0.127652097,1.141134575,0.032313098,1.821501696,0.988874789,-36.76694085
-1.363367082,0.90457971,-0.981582277,0.861384734,0.063260022,0.135961495,-0.009467887,0.092064685,-99.62830629
0.887873387,0.375760133,0.052314053,-0.015353991,1.162744823,-1.616954818,0.242157137,-0.375286009,0.393809161
-1.384978137,-0.85940079,0.106931903,-1.44318162,-0.09281405,-0.408155568,-0.011086707,-0.35548231,-160.3729562
-0.29582725,-1.131236566,-0.830423255,-0.454659051,1.419770665,0.127880982,-1.768239927,1.542011185,-186.0695334
0.89295387,-0.780199129,-1.196788646,0.71232216,-0.409686593,0.893697689,1.330574904,1.829620202,160.4105894
-1.556848401,0.093456756,0.964724604,1.160303406,0.307905207,-0.047342571,-1.124008303,0.161623342,-119.2360793
1.360270611,0.944029205,0.910964922,-0.541185484,1.74759554,0.716456749,0.555210788,0.828934155,278.6912925
1.585772195,-0.536809454,0.560295626,-1.173922649,1.384356846,0.986048742,0.200156749,-0.663680932,206.9862794
1.553751886,-0.772164687,0.819999136,1.725518557,2.331486093,-1.120849268,-0.410136262,-1.337152211,12.98985053
0.687642279,1.595385524,-0.373063076,0.251862954,-1.675909905,0.340887312,0.660471539,1.043217569,166.2665334
2.580253431,-0.53159988,-2.329167822,1.185193043,0.746358689,0.712940586,1.262711973,2.483028852,175.2079599
-0.070730494,-0.035078071,-0.391591217,0.150808769,0.127291483,0.268091987,0.037682349,-0.784302384,5.633873067
0.858337515,-1.696171128,1.151869129,0.383513732,0.079139443,-1.449250073,0.553579531,0.018011559,6.301537033
0.869028277,-0.378977546,-0.237543511,0.646180049,-1.921543703,-0.323143479,-1.079891436,-0.232248866,-110.2141418
0.302643429,-0.057163162,1.0256726,2.451860317,0.408572158,0.208889133,-0.83550483,0.727910958,34.83187208
-0.473467066,-0.123494375,0.07394873,0.052706134,0.315985833,-0.031965691,0.1617851,-0.664704789,-32.69567615
-0.092944207,2.184096733,-0.580648303,0.18641617,1.116833776,-0.611385247,0.570507208,-0.239501922,4.069910492
1.534717192,-0.261477845,-0.068475334,0.731387954,1.960018813,0.487481608,-0.56432506,0.350930674,59.83425549
-0.946881381,1.077282949,0.128544516,0.833924902,-1.099443023,1.078121236,-1.503546046,-0.072240814,-26.89316641
1.019985785,-1.488684042,0.136353903,0.264645042,0.755607171,-0.243286958,-0.028605332,0.128723154,11.19278357
0.563297796,1.462071882,-0.669053935,-0.33144646,-0.348489703,0.852501276,0.174395637,-0.821601673,101.1277512
1.796753465,-0.69449841,-2.160912603,1.985226536,0.166793665,-0.487544556,0.434892963,0.439485828,-66.34970972
2.480650918,-0.224240956,2.235427435,-1.332125765,-0.084966597,0.809310904,-0.210834719,-0.496963133,323.0177719
-0.875317817,0.275937892,-0.098005008,-0.373434404,0.239125182,-1.094271107,-0.45116987,0.574557005,-127.5085255
-0.466714495,0.826480685,-0.045238463,1.283334996,-1.605780813,0.099786308,-0.399441136,1.265548824,8.200970039
0.256866251,0.281978643,-2.11024689,0.137474831,-2.549087888,1.205490238,1.086009043,-1.163425407,39.76142751
0.370795707,-1.416738723,-0.349400368,-0.837318518,-1.430412197,0.320316978,0.310023445,0.178008615,3.995484778
-1.265212036,-0.906218126,-1.698450568,1.152250652,-1.544599727,0.784284753,1.306554068,1.885788516,-42.76917725
-1.036655538,0.041810739,-2.278946096,1.269445869,-0.618874455,1.106660417,-0.78856551,2.010091658,-123.9197675
0.008505966,1.387472632,1.353641269,1.290276839,-0.282703541,1.399451269,0.276701695,-1.313403556,225.3012856
-0.662281574,-1.140618828,0.569977183,-0.73052864,-0.79941972,0.353578117,-0.489281115,-0.781864436,-58.69678139
-1.088893213,2.059885984,-1.15897508,-1.947941591,0.127929027,-0.470034257,-0.446222873,1.871622999,-126.3044883
0.69786963,-1.528180228,0.558072182,-0.221052676,0.032842626,0.000993411,-0.092588838,0.541634157,31.7527543
-0.597333501,0.056883577,-0.022998664,0.25889429,0.16626742,-0.508469479,0.117063351,-0.013024213,-71.94796034
1.483890154,-0.304458021,-0.571735823,-1.013605842,-0.503163519,1.762473165,1.307135423,-0.469130716,249.1140798
0.531494099,-0.340399579,-1.518683305,-2.136199647,0.952628702,1.571982009,2.108844538,-0.835464427,172.8213536
0.823497318,1.49161636,-0.292611811,-1.025359364,0.621618646,0.807774194,-0.601894995,1.779121357,124.8827431
0.903463609,0.110423988,0.231231903,-1.132523546,0.005558256,-0.330219417,0.029719232,0.565486905,36.42633396
0.589136814,0.632723642,2.551129078,0.665146118,-1.805172153,-0.71772019,-2.555125282,0.695114832,13.26319126
-0.546009719,1.498972996,-0.038478973,0.365539381,-0.258904955,1.267699072,0.431918494,0.634726967,153.2457275
-1.400522391,-0.214287307,0.277372952,0.987237238,-0.66145411,-0.114243914,0.810334628,1.498050285,-22.81002854
-1.553035278,1.411356862,-0.326613781,2.254038109,-0.0837831,1.985380395,0.785345603,-1.40355863,116.3663718
0.434941038,1.590403569,-0.797113566,0.306389482,0.53776819,0.040924749,-0.569148199,-0.393986681,-10.12542773
1.027168861,0.802786115,-0.678261888,-0.484887338,-0.322546704,1.514038868,-0.707624261,1.041963039,116.1202939
0.601645089,0.475658448,1.41455897,-0.111246263,0.104147206,0.472016043,-0.539429511,0.727311351,166.2348051
-1.12834157,-0.095124878,0.165491564,2.117324144,-1.560170825,0.966139661,-1.412075606,1.272483331,-78.53913369
0.379260709,0.389065752,0.394847268,-0.504054671,-0.385859702,0.513075879,-0.743104715,1.178971146,84.73557059
-0.50823228,0.414124528,1.844219068,0.599169832,0.633230612,-0.439770315,0.937464763,-1.753482484,87.25943239
0.172891685,-0.965396159,-0.76548122,-0.034812315,-1.916300766,-0.043545672,-0.589517132,1.895574773,-82.1904061
-0.203583874,1.41830513,0.059003763,-0.493107451,-1.826104353,0.942914278,-2.304386015,1.59668771,-11.69026636
0.270815283,1.389608554,0.836653372,0.134974289,0.352808,0.024225861,-0.935867202,-0.590043371,47.60974806
1.276675369,0.438149345,1.507041975,0.989567135,0.4884089,-1.611382944,1.176540438,0.653097605,160.0778314
1.231304264,1.510731652,-1.198361547,0.821564125,2.034749158,1.017147674,0.264824242,0.104046481,148.6824906
-1.289206876,-1.213161827,-0.537501305,0.76202828,-0.278025178,-0.188053375,-0.045951626,0.359176464,-175.2362954
-0.240525687,-0.663351594,0.574734541,0.767901694,-1.118342555,1.788374422,-0.940892586,0.986200868,89.82259723
1.014073137,1.250143246,-0.413322625,-0.651035451,-0.639349185,-0.772739809,1.706113545,0.060839955,152.6590351
-1.05233095,-1.467084795,-2.453547749,0.590382467,1.180018988,0.339809387,-2.022193205,0.49786251,-375.1685573
-0.145033692,-2.248496534,-0.580741091,-0.903293111,0.408096059,-0.003480849,-1.125096327,-0.121688686,-182.3506003
-0.120580156,-0.266228673,-0.086518664,0.097778645,1.957852734,-1.149793228,2.186036498,-0.83846764,26.96886711
0.577044083,1.029125445,0.701588849,-1.113123251,-0.571868839,-0.012178499,-1.552704801,0.010975357,8.494621633
-0.903266248,2.121130195,0.066656149,-0.36886869,1.187972353,1.719256983,-0.430866337,0.552959215,138.7061176
-0.439881801,0.028959044,-0.32797203,-1.805907973,0.075140472,1.08961877,1.319735656,-1.109391983,82.55570523
0.020049302,0.217983098,0.409800141,-1.319537084,-0.8611742,0.492662861,-1.763190253,0.653574074,-61.60441056
0.847174852,0.578286617,0.597417871,0.435190583,1.098298762,-0.559413195,-1.658888512,-0.039354276,-42.38340875
-0.709018285,0.353313944,0.147891005,1.804417453,2.166124913,-0.224585903,0.264332895,-0.539482522,-30.25709993
0.908889036,-0.573934633,0.725923612,0.063107121,0.368915129,1.492609947,0.009290068,-0.72144075,186.3499943
-0.225877008,-0.917547582,-1.234685229,0.385039263,-0.311362546,1.329630349,0.447107416,-0.717931931,-22.11216248
-1.032187189,0.209289325,-1.845746537,0.430527815,-0.127156563,0.184198663,-0.285480078,0.122483673,-178.2853088
-0.992823313,-0.542601889,-0.635186005,0.322438015,0.584131007,-0.094419296,-0.939945103,-0.73580899,-213.0634921
-0.759485035,1.089440832,0.810522089,1.542919566,0.451987641,0.59494666,0.695482085,-0.740048965,110.9021187
-0.212379267,0.038369697,0.848320286,0.876668455,1.106067942,-0.649605054,1.083433318,1.640303739,81.8572792
0.190162494,0.877826825,0.148601093,0.670304119,0.921235791,-0.41596899,-0.709727543,0.686172598,-26.01091679
-1.606602735,-0.699244064,1.419844487,1.406807529,-1.163002858,0.270513475,0.059962858,0.505389012,1.600919795
0.953317557,1.083245292,-0.169810541,0.140795755,2.007980295,0.818651131,-0.637739525,-0.103286425,88.89892915
0.36053836,1.258064578,-0.256877704,0.112018057,-1.094462748,-1.033842268,-0.374919206,0.08489619,-29.58762403
0.53326243,1.366005419,0.360933958,1.698897377,-1.975560223,0.513244476,-0.701725925,-1.09664556,108.3404198
-0.576991495,0.360859366,-1.178527831,-1.688872385,-0.343468483,-0.473186784,1.834954791,-0.246464013,18.09313626
1.76301075,0.909326277,1.567412928,-0.695906544,-0.667934115,0.772508002,-0.548672951,0.630864247,262.8229428
0.266210906,-0.139472816,0.230889923,0.843024769,0.691255038,0.926704483,-0.334914292,-0.128591198,46.11372592
-0.613182128,0.430774176,-2.54415462,0.121779127,-0.76098679,1.037264389,-0.798296408,1.050117866,-153.3604681
-0.684406502,-0.161329966,0.014080821,-0.538139785,0.24794134,0.794483051,-0.211881761,-0.07206062,-5.140622425
-1.208482204,-0.479524995,-1.848110112,0.433063947,-1.113064101,-0.521766657,1.629318517,0.412083465,-118.4702088
0.677925871,-0.669072739,-0.60561554,-0.605714923,2.157308213,1.826009714,1.039904687,-0.487911408,155.4431827
-0.193127388,1.54491859,-0.72881192,0.451400611,-0.63394909,-0.119746659,0.420603814,-0.73599147,31.5141251
1.074321778,-0.337931411,0.369733138,0.538329029,0.38398815,0.646940427,1.047486384,0.512078372,202.9940973
-0.110665369,0.432262951,-0.707625895,-0.3692072,0.841983695,-0.712173864,0.470044187,-0.896642227,-58.56786504
1.198482352,-1.020625041,-0.420355327,-0.705433724,-0.251280861,0.999149595,-0.816064188,-0.29289083,27.79680979
-0.142289165,-0.780518853,0.134370288,-0.090732091,1.267395183,0.406895757,-0.870212284,-0.389684428,-58.18454084
-1.019102867,-0.686918494,0.529767819,-1.810909528,-1.331525158,-1.253990468,0.325110366,-0.289623926,-118.8830867
1.297710056,-0.132487787,-1.274428057,-0.397328974,-0.505880195,1.422079264,0.775484767,-1.574428404,108.7148793
0.342101157,-0.870474265,0.151492475,0.656114027,-0.336366821,-0.99387542,-0.210220814,-0.630367081,-68.78134569
-1.114184251,-0.754184731,0.528263982,0.770489877,-0.807000932,-0.293666593,-2.015764548,-0.375175384,-221.6244447
1.088363587,0.418706532,-0.438896362,0.378384118,0.007944867,0.421296307,0.218673342,1.089935232,120.3657131
0.199188987,1.13123722,0.308289603,-0.343348501,0.041193954,-1.200338225,0.360075266,-1.121910414,1.09093636
-1.280184917,-0.045896273,-1.169153357,1.130001565,3.464714027,-1.46403464,-0.459696648,-0.731008259,-283.2037177
-0.327100247,-1.519113948,0.354668696,0.593807598,-2.016256639,0.148079653,0.695040347,-0.581902603,25.73083784
-1.302408684,-0.13176001,-0.700432187,1.098627462,0.087902638,-0.875225747,0.443086171,0.344659545,-149.0663693
0.879097741,1.323045791,-0.326186864,0.017935595,-0.776782706,-1.574040202,0.823713629,-0.945149142,39.8373965
-0.272849406,-0.123899222,0.141162388,-1.081659061,-0.868596402,0.416505027,-0.601348759,-2.851717957,-69.87225429
1.173777824,2.120099255,-1.532719602,0.491306853,0.884114456,0.504682524,0.76176581,-0.425303859,132.6117778
-0.802254363,0.280079856,-0.07533348,-0.997539812,-1.007648736,-0.667796768,2.115045981,-1.429529535,65.49009301
-0.2333538,-1.013089854,-0.920300314,1.060593263,0.06393809,0.465795524,0.025391612,1.15545656,-57.83164233
1.075329111,0.127035515,-0.533858532,0.19786958,-0.329964442,-0.010137473,0.326996118,0.670346577,73.92787506
-0.727990744,0.467277177,0.339323568,2.088923755,-0.810725995,-0.302194234,-1.604700512,-1.069558693,-147.4795496
-0.658375549,0.493935854,0.469939969,-1.495898426,-1.248980656,0.316313245,-0.073505253,-0.158122021,6.53287681
-2.196522253,0.835560023,0.466690957,-0.096185027,-0.020124951,-1.555205912,-0.507492875,-0.206917491,-219.9279835
-1.564973893,-1.547569794,0.192989642,0.335317256,0.822682427,1.676454962,0.203943858,-0.600887176,-25.23938932
0.582432817,0.306349009,-0.472256688,-0.649738529,0.558438259,-0.383557437,-0.449902617,0.652867938,-21.33016617
-2.057749487,-0.678643723,-0.617412619,0.520975238,0.078444402,-1.532333094,0.915192569,0.258762717,-256.1050636
-0.159704681,0.013492864,0.013124234,-0.366510065,1.630367026,1.448991146,0.066292498,0.055028296,76.45653281
-0.788843249,0.202621596,1.105338338,-0.056914163,-0.731092833,-1.615416944,1.360112011,1.299640374,20.77367837
1.078017059,-0.005761914,-0.22683019,1.396834692,0.685652373,-2.066855946,0.422472967,1.205942229,-51.61266404
0.547862504,0.231307535,0.160772967,1.001217773,-0.539646707,0.105799988,-1.313108011,-0.166372298,-44.4893819
0.599182017,0.325094835,1.603147715,1.293600173,1.154704904,1.91395577,-0.206000255,-0.448931633,265.1370036
-0.591919837,0.888692859,2.651997371,1.347769302,2.453889242,0.291102082,-0.1442067,1.71150838,204.5153882
1.317566157,-1.583080415,0.152389492,-1.058046502,-0.83329063,-0.032439792,-0.353263974,-0.959902389,-2.789349699
0.603733016,-0.629594232,0.42881118,1.549818606,-1.661204405,-1.456046493,-1.232589064,0.628078697,-147.2989588
-0.317689507,1.157506051,1.011551707,0.510282659,0.196300226,-1.528607727,1.506354329,-0.209966998,90.24466619
1.499031605,0.810606776,-0.376304424,-1.916591669,0.357558646,-1.856636312,0.430364863,-0.686082289,-14.52237222
-3.19889768,1.144300451,0.809967819,-0.881737197,-0.610008731,-1.321278924,-0.575310193,-0.133175097,-260.0827231
0.503703517,-0.040792943,-0.923909163,-1.307602883,-1.072277905,-0.974830181,-1.787917735,0.625384454,-216.0331571
0.367787889,0.525200966,1.088496858,-0.885420356,-1.990116737,-1.6550004,-0.156598566,0.226375203,-52.52662063
-2.028678515,-0.224794607,-0.973878316,-0.207502496,0.348614644,0.239405865,1.154214491,0.089842689,-88.98481313
-1.716693734,-0.145461589,0.851548135,-0.163657111,-0.155013429,0.609159612,1.66236667,0.172837327,107.2744721
0.797848608,1.444920255,1.044822414,-1.0203427,0.50763187,1.647822413,1.966870787,-0.846607603,406.6466809
1.979485736,0.282143987,0.364901168,1.923608275,2.314807921,0.283647964,-1.166430669,-1.293454059,95.55723054
0.965025154,0.257705809,-0.969285349,-0.910037703,0.590164076,-0.14990219,-3.563593334,0.312262209,-245.5458774
-0.219699626,0.120148703,-0.529678541,0.545714459,-1.241436082,-1.083002445,-0.580865072,-1.25049796,-172.9109776
0.142701142,0.374970491,1.485277223,-1.661710571,-1.316616548,-2.901220342,0.437118768,0.371796521,-73.49235204
-0.80708806,0.293271375,0.359521062,-0.591374223,-2.441528571,-0.400222952,-1.73130681,-0.333423708,-174.816199
2.151218613,0.174207824,1.092425175,0.915210337,-0.191910743,-1.246281248,-0.464852806,-0.003756997,64.45148608
-1.01777207,-0.226454711,0.96464089,1.293799725,0.574144495,-1.83793789,-0.159383525,0.090152368,-151.02917
-1.210758484,-0.989754935,-1.892822481,-1.790167951,-0.047100502,-0.36927155,0.395584855,-0.979114214,-247.9680196
-1.281407682,-1.017734428,-0.512259539,1.24380868,-0.603832957,-1.524480908,0.151124817,0.91034778,-243.822156
-0.691110894,-0.717699539,1.218792826,-0.134257115,1.382093,-0.783722862,0.340412972,0.524367088,-11.72545074
-0.822410074,0.455355064,-1.025974904,1.421846194,-1.15373692,-2.993291582,-0.127427627,0.34657532,-305.9947645
1.158861262,0.023407583,-1.932097266,1.601175347,-2.455825732,-0.726783646,0.041576761,-0.258069576,-73.14107656
0.875796966,0.099305956,1.547899047,1.95809023,0.158749868,-0.121866263,1.046164314,1.033653479,239.7891624
1.262379603,0.404554512,1.528388699,-1.358470505,-1.187910034,-1.949723331,0.603549552,-1.513262108,78.02561996
-0.466277476,-0.277691618,0.21421591,0.591506609,0.997591317,0.532491904,-0.236238979,0.366292809,-11.36562354
-0.360028081,0.338247358,1.422096798,0.551640387,0.02863762,-0.351237786,-0.561273636,0.266477886,-10.076014
0.054504422,-0.611062715,1.041710199,-1.697019813,0.46039744,1.471451303,1.61931398,-1.255417564,243.5889269
-0.347252185,-0.532745404,1.061793079,-0.143412606,-0.26346576,0.307712921,0.046208456,0.471312516,47.79758313
1.418791205,0.228484918,-0.310805296,-1.011447705,0.354285876,-0.585348269,-1.366925815,-1.137793968,-67.84357421
-0.006725023,0.442148819,-0.28236769,1.08966804,-0.071215303,0.404275147,0.008270697,0.337048487,11.74975636
-0.694750241,-0.160672696,-1.1165415,0.136703966,-0.538541065,-1.072269981,0.070112611,-0.315350388,-175.7689023
-0.121782943,-1.118011708,3.158941785,0.169785116,0.976928903,-0.261468563,-0.313261438,0.61835193,102.7012197
-1.16348652,0.854746898,0.702180277,-0.779227124,-1.212083052,-0.579395617,-0.138692307,0.525796378,-39.74656624
-0.239152202,0.158364244,2.364788424,-1.087589127,0.009474743,-1.261035215,-0.409429827,-1.09917382,-9.967509141
0.889455402,0.224004767,0.785081313,0.177544492,1.290226486,-0.045381351,-0.07872822,-0.261421025,87.00528229
-0.709579855,0.975816719,-1.245717376,-0.308482788,-0.21701705,0.054934111,0.918454444,-1.258504911,-50.31534392
-0.958548979,0.028592164,0.398893802,1.802464981,0.113880314,0.375950119,0.186296018,-1.95390594,-34.21814483
1.568199691,0.036506222,-1.547706401,-1.442853754,-0.720368855,0.349630542,-1.961966851,0.348221104,-107.8592524
0.419115172,0.188632805,0.145774669,1.447067149,3.035493411,-0.768932292,-0.116534374,-1.369342106,-10.28265567
-1.807087038,0.807978209,0.724747095,-0.534997673,-1.306217801,0.167058669,-0.975140467,0.085721687,-76.98334171
1.29037491,1.731375402,1.001722754,0.359433911,1.744797882,1.545462157,-0.290359989,0.676396388,313.7333438
-0.143072687,-0.181729835,-0.296553312,-1.789707817,0.972271697,-1.700043466,0.326069608,0.57768162,-105.3108725
-1.239997824,-0.364093344,0.13160038,0.072086283,1.079993238,-0.208086534,-1.969284492,1.309182538,-212.1533834
-1.353419242,0.277197367,0.538054034,-0.644853078,-1.506412531,0.622830341,-0.47547442,0.48627426,7.049778119
-1.117771299,-0.861853698,-1.592579089,-0.019737536,-1.208422539,0.193477763,-0.87267929,0.068361718,-252.2667093
-1.433258197,-0.617146627,-0.454434081,0.378368072,-0.516876929,-0.493166931,0.247304412,0.044777692,-151.9554747
-0.886112651,-0.339821168,1.359771893,0.247288126,0.513047867,-0.044708757,0.182134871,-1.619689866,-10.74829858
0.27055383,0.562628539,-1.109490436,0.657707594,0.858884836,-0.491782535,0.486963321,-0.069911206,-47.33865595
0.305209042,0.498834328,-1.778278101,0.1607515,-0.170886262,0.00200893,0.775414363,0.416148181,-47.20528118
0.159271972,-1.084824571,0.240405612,-0.95330047,0.141657903,-0.945350073,-0.917197446,-0.245949785,-139.9510845
0.080025974,-0.893522125,-0.196551682,-0.289066065,-0.476857701,-0.524849652,-0.640655726,-0.830158316,-128.743922
-0.17691188,1.735286119,-0.084729244,-0.387314105,0.475937782,0.149559986,-1.958714945,1.580948033,-70.79648978
0.675710638,1.018975332,0.539792927,1.376888454,-0.496020911,-1.276590518,0.14048746,0.041148069,38.44465962
-0.31859617,0.097527204,1.18300299,1.382584483,-1.582735902,-1.205073561,0.16615102,0.338174609,-11.09963317
0.151217464,-0.59579155,-0.254817009,-1.533172594,0.656825242,1.258876295,-1.200205816,0.662200508,13.90433933
0.658544273,-0.61278869,0.285865391,-0.798297245,-0.176947227,0.33445679,-0.38770156,2.010204539,85.09799659
0.098996439,1.15051426,-0.092556098,0.587843739,1.276510372,-2.070922532,-0.922168583,1.120363438,-157.8368968
0.434835628,-0.749568639,1.394108228,0.727524236,-1.089589116,-0.265861382,1.358532833,-1.189267811,156.8560983
-0.067319671,0.360973696,-0.420683247,-2.313059971,-1.763124078,-1.139256041,1.145463942,1.687502067,9.212648276
-2.180913794,-0.81897382,-1.944739232,0.552504272,1.548966171,-1.652033383,-0.282860773,0.120643047,-439.5220101
0.583854839,0.949860007,-1.130209662,-0.104944346,-0.489106836,-0.345613317,-0.535826596,0.286899931,-30.57577159
0.488146387,-1.439113498,1.048415378,0.182426367,-2.493831456,-1.909408458,0.68185555,0.470106143,-41.94804441
-0.69206225,-0.074171072,0.754608761,0.421683065,-0.275801894,1.823104327,-0.150916571,-0.025728847,118.7806391
0.327672322,1.843066491,0.142500808,-1.082705419,0.46363736,-2.010310299,-0.430578402,-0.584825256,-73.48961949
-2.352184903,-0.234276585,0.299935532,0.092674817,0.00989628,0.278874768,-1.361019196,-0.050906493,-210.2290157
0.605035141,0.583211775,2.05630101,-1.549996626,0.329786226,1.814350576,-0.846818848,0.430403423,284.5311782
-0.761418968,0.555084925,0.518880676,-1.501826519,0.810051397,0.028084617,1.340969613,-0.47850538,85.90417295
-1.896277478,1.329983572,-1.058659462,0.669528849,-0.464411728,2.136634885,2.22104004,1.450806128,192.3358196
-1.143753114,0.215543583,0.238497621,0.91885475,0.206681787,-1.127552502,-0.01081697,-1.588213752,-134.1612264
0.5399176,0.051021611,0.458723542,1.523596917,0.193859422,1.448117661,1.439028188,-0.074166205,262.7080017
-0.930331037,1.783264173,0.171571732,1.123095204,-1.02928844,-0.623573733,0.35265898,0.021803217,27.20266265
0.606336078,-0.016183191,1.172810443,-0.199660766,1.149361032,0.532131414,-0.023367603,-0.924815283,139.0851915
-1.029837198,0.297824567,1.39999023,1.808493984,0.391890326,-0.412838249,-0.645486371,1.792442875,-20.55775943
0.864532122,-0.31639275,0.73036947,0.311995675,0.712858551,-0.096923647,-0.665822628,-0.548685603,40.916862
-0.089336413,0.147977038,-0.004323515,-1.520044987,1.001215072,-1.247662881,-0.310054119,0.201086813,-74.68550405
-0.304450494,1.32722549,-1.620709335,-0.041242106,0.627769479,0.274771097,-1.275375334,1.847725954,-104.1297853
0.164666518,1.155038234,-0.493431704,-0.909178376,-0.102075455,1.847973043,-0.543118086,-0.341732743,106.1308726
-0.359200088,0.961715961,0.380824696,-0.012548945,0.010051572,0.698001588,0.50662217,0.151918864,118.7202871
0.470059265,-0.264033884,0.015787413,1.516178672,0.502404984,-0.841007307,-0.304805017,0.19199239,-69.06655762
0.34640817,-0.833388832,-2.444161465,1.40823279,-0.844862175,-0.536363102,0.693952248,-0.032728961,-153.1846915
1.263659049,-0.175666715,-0.045647151,0.875879886,-0.124297806,-0.40460328,-0.59576372,1.330272021,13.11612787
1.598538112,-0.678643061,-0.781156378,-1.416227056,0.862223512,-0.259800141,-0.318237528,0.802128459,-5.91203096
0.667288496,0.38771753,-0.824782304,-0.27328252,-0.102233596,0.792473191,1.886367411,0.193005648,214.8994824
-0.022942385,-0.657846421,-1.56268023,1.219391744,0.788725616,0.879097285,1.235766667,1.03555126,73.05799453
-0.723788789,-0.853528308,-0.799740148,-0.10223421,0.024641567,-0.370980709,1.523945809,-0.74058154,-88.15347307
